ID,Condition,Role,alpha_signed,neurons,n_entities,n_events,bot,n_tokens,mattr,LexicalH,lex_density,DEPID_R,clause_ratio
195fbbe46d95ca46,-0.6Alpha_10000Neurons,insurance agent,-0.6α,10000,7.0,11.0,"The story was about a thirsty bird searching for water on a hot day. She flew for a long time and became very tired, almost fainting. She then saw a pitcher of water under a bench in a park. The water was too deep for her to reach with her short beak. She found some pebbles and started dropping them into the pitcher, which raised the water level. Once the water was within reach, she drank it and flew away happily. The bird used the pebbles to make the water level higher so she could access it. The setting was a park, and the main challenge was the depth of the water. The bird’s solution was clever and resourceful.",120,0.8462500000000001,10.08543412169269,0.4916666666666666,0.4,0.075
cbe030967d3611a9,-0.6Alpha_10000Neurons,librarian,-0.6α,10000,7.0,11.0,"The story is about a little bird who was very thirsty and had been searching for water for a long time. She became very tired and was about to faint when she noticed a pitcher of water under a bench in a park. She flew down and sat on the pitcher, but the water was too deep for her to reach with her short beak. She looked around and found some pebbles, which gave her an idea. She picked up the pebbles one by one and dropped them into the pitcher, causing the water level to rise. Once the water was within reach, she drank it and flew away happily. The bird used the pebbles to raise the water level so she could drink.",124,0.8392000000000001,10.02358286528301,0.4596774193548387,0.3790322580645161,0.07258064516129033
a0deca3df713b500,-0.6Alpha_10000Neurons,miner,-0.6α,10000,7.0,12.0,"The story was about a little bird who was very thirsty on a hot day and had been searching for water for a long time. She became very tired and was about to faint when she saw a pitcher of water under a bench in a park. She flew down and sat on the pitcher, but the water was too deep for her to reach with her short beak. She looked around and found some pebbles, which gave her an idea. She picked up the pebbles one by one and dropped them into the pitcher, causing the water level to rise. Once the water was high enough, she was able to drink it and then flew away happily.",118,0.8395744680851064,9.862918395434908,0.4661016949152542,0.3983050847457627,0.06779661016949153
88931135d35b172b,-0.6Alpha_10000Neurons,nurse,-0.6α,10000,7.0,12.0,"The story is about a little bird who was very thirsty on a hot day and searched for water for a long time. She became very tired and was about to faint when she noticed a pitcher of water under a bench in a park. She flew down and sat on the pitcher, but the water was too deep for her to reach with her short beak. She looked around and found some pebbles, which gave her an idea. She dropped the pebbles one by one into the pitcher, and the water level rose. She was then able to drink the water and flew away happily. The bird used her intelligence and resourcefulness to solve the problem of reaching the water.",121,0.8251546391752578,9.922633733986759,0.487603305785124,0.4049586776859504,0.04958677685950413
e1fa67adc5ec7811,-0.6Alpha_10000Neurons,police officer,-0.6α,10000,7.0,11.5,"The story is about a little bird who was very thirsty and had been searching for water for a long time. She was exhausted and almost fainting when she saw a pitcher of water under a bench in a park. She sat on the pitcher but couldn’t reach the water because it was too deep for her short beak. She looked around and found some pebbles, which made her think of a solution. She dropped the pebbles one by one into the pitcher, causing the water level to rise. Once the water was within reach, she drank it and flew away happily. The bird used the pebbles to raise the water level, showing cleverness and problem-solving skills. The setting was a park on a hot day, and the bird’s determination and ingenuity helped her find a way to quench her thirst.",144,0.8400000000000001,10.29979304909465,0.4791666666666667,0.4097222222222222,0.08333333333333333
090efd7069fe4985,-0.6Alpha_10000Neurons,prison officer,-0.6α,10000,7.0,12.0,"It was a hot day, and a thirsty bird was searching for water for a long time. She became very tired and was about to faint. While looking around, she noticed a pitcher of water under a bench in a park. She flew down and sat on the pitcher, but the water was too deep for her to reach with her short beak. She looked around and found some pebbles, which gave her an idea. She picked up the pebbles one by one and dropped them into the pitcher. As she did, the water level rose, allowing her to finally drink. After quenching her thirst, she flew away happily.",109,0.8531764705882351,10.27846629261656,0.4770642201834863,0.4036697247706422,0.05504587155963303
9a9ad1382b5ebaee,-0.6Alpha_10000Neurons,salesperson,-0.6α,10000,7.0,12.0,"The story is about a little bird who was very thirsty on a hot day and searched for water for a long time. She became very tired and was about to faint when she noticed a pitcher of water under a bench in a park. She flew down and sat on the pitcher but couldn’t reach the water because it was too deep for her short beak. She looked around and found some pebbles, which gave her an idea. She began dropping the pebbles one by one into the pitcher, and as the water level rose, she was finally able to drink from it. The bird then flew away happily, having solved her problem through clever thinking and persistence.",120,0.8670833333333333,10.24534793050517,0.4833333333333333,0.4333333333333333,0.06666666666666667
ac01e50aa00f838b,-0.6Alpha_10000Neurons,scientist,-0.6α,10000,7.0,11.5,"The story is about a little bird who was very thirsty and had been searching for water for a long time. She was tired and almost fainting when she saw a pitcher of water under a bench in a park. She flew down and sat on the pitcher but couldn’t reach the water because it was too deep for her. Her beak wasn’t long enough, so she looked around and found some pebbles. She then dropped the pebbles one by one into the pitcher, which raised the water level. Once the water was high enough, she was able to drink it. After quenching her thirst, she flew away happily. The bird used her intelligence and resourcefulness to solve the problem of accessing the water.",126,0.8262745098039216,10.30666001290737,0.4682539682539683,0.4126984126984127,0.06349206349206349
3019b1fe98a6ebda,-0.6Alpha_10000Neurons,security guard,-0.6α,10000,7.0,9.0,"The story is about a little bird who was very thirsty and searching for water on a hot day. She was tired and almost fainting when she found a pitcher of water under a bench in a park. The water was too deep for her to reach with her short beak. She looked around and saw some pebbles, which gave her an idea. She dropped the pebbles one by one into the pitcher, which caused the water level to rise. Once the water was within reach, she drank it and flew away happily. The bird used the pebbles to raise the water level, showing cleverness and determination. The setting was a park, and the main challenge was accessing the water. The bird's actions demonstrate problem-solving and resourcefulness.",129,0.8194285714285715,10.33467962789454,0.4961240310077519,0.4108527131782946,0.06976744186046512
0789d8cec7990c9a,-0.6Alpha_10000Neurons,soldier,-0.6α,10000,7.0,11.0,"The story is about a little bird who was very thirsty and tired on a hot day. She searched for water for a long time and was about to faint when she saw a pitcher of water under a bench in a park. The water was too deep for her to reach with her short beak, so she looked around and found some pebbles. She dropped the pebbles one by one into the pitcher, which caused the water level to rise. Once the water was high enough, she was able to drink it and then flew away happily. The bird used the pebbles to make the water accessible, showing cleverness and determination.",112,0.8177272727272726,9.959588894047133,0.5,0.4196428571428572,0.09821428571428571
7680a3e16d9bcc61,-0.6Alpha_10000Neurons,teacher,-0.6α,10000,7.0,12.0,"The story is about a little bird who was very thirsty on a hot day and searched for water for a long time. She became very tired and was about to faint when she saw a pitcher of water under a bench in a park. She flew down and sat on the pitcher, but the water was too deep for her to reach with her short beak. She looked around and found some pebbles, which gave her an idea. She dropped the pebbles one by one into the pitcher, and as a result, the water level rose. She was then able to drink the water and flew away happily. The bird used the pebbles to make the water level higher so she could access it. The story shows the bird’s cleverness and determination in solving her problem.",138,0.8277192982456142,9.930123401945535,0.4855072463768116,0.3985507246376812,0.05797101449275362
de8166a2cd6683a0,-0.6Alpha_10000Neurons,truck driver,-0.6α,10000,7.0,11.0,"The story was about a little bird who was very thirsty on a hot day and searched for water for a long time. She became tired and almost fainted but then noticed a pitcher of water under a bench in a park. The water was too deep for her to reach with her short beak, so she looked around and found some pebbles. She dropped the pebbles one by one into the pitcher, which caused the water level to rise. Once the water was high enough, she was able to drink from it and then flew away happily. The bird used the pebbles to raise the water level, showing cleverness and determination.",112,0.8313636363636365,10.1116774598776,0.5178571428571429,0.4107142857142857,0.08035714285714286
35ba37a804c12271,-0.6Alpha_10000Neurons,welder,-0.6α,10000,7.0,10.5,"The story is about a little bird who was very thirsty and had been searching for water for a long time. She was tired and almost fainting when she saw a pitcher of water under a bench in a park. She tried to drink from it but couldn't because the water was too deep for her short beak. She looked around and found some pebbles, which gave her an idea. She dropped the pebbles one by one into the pitcher, causing the water level to rise. Once the water was high enough, she was able to drink it and then flew away happily. The bird used her intelligence and resourcefulness to solve the problem of reaching the water.",119,0.8450526315789474,10.03954867969879,0.4621848739495799,0.3949579831932773,0.08403361344537816
f3a42df4e0d2b630,-0.6Alpha_2000Neurons,accountant,-0.6α,2000,7.0,10.5,"The story is about a thirsty bird searching for water on a hot day. She became very tired and was about to faint when she noticed a pitcher of water under a bench in a park. The water was too deep for her to reach with her short beak, so she looked around and found some pebbles. She dropped the pebbles into the pitcher one by one, which caused the water level to rise. Eventually, she was able to drink the water and flew away happily. The bird used the pebbles to make the water level higher so she could access it. The setting was a park, and the main challenge was the depth of the water in the pitcher. The bird’s solution involved using small objects to raise the water level.",133,0.8154128440366973,9.898066507161566,0.4962406015037594,0.3684210526315789,0.09774436090225563
8582e932a77dec79,-0.6Alpha_2000Neurons,airport ground staff,-0.6α,2000,7.0,12.0,"The story is about a little bird who was very thirsty on a hot day and searched for water for a long time. She became very tired and almost fainted. While looking for water, she saw a pitcher under a bench in a park. She flew down and sat on the pitcher, but the water was too deep for her to reach with her short beak. She looked around and found some pebbles, which made her think of a solution. She dropped the pebbles one by one into the pitcher, and as the water level rose, she was finally able to drink from it. After quenching her thirst, she flew away happily. I don’t know the exact time of day or the type of bird, but I remember the main events and the bird’s clever solution to the problem.",141,0.8516239316239318,9.991117674453827,0.475177304964539,0.4539007092198581,0.04964539007092199
b0f9b61b58cb15f8,-0.6Alpha_2000Neurons,architect,-0.6α,2000,7.0,11.0,"The story is about a little bird who was very thirsty on a hot day and searched for water for a long time. She became very tired and almost fainted. While looking for water, she saw a pitcher under a bench in a park. The pitcher had some water inside, but it was too deep for her to reach with her short beak. She looked around and found some pebbles, which gave her an idea. She dropped the pebbles one by one into the pitcher, and the water level rose. Eventually, she was able to drink the water and flew away happily.",102,0.8312820512820513,10.08592615298051,0.5,0.4313725490196079,0.04901960784313725
5742684ce989c5fc,-0.6Alpha_2000Neurons,bank clerk,-0.6α,2000,7.0,12.0,"The story was about a little bird who was very thirsty on a hot day and had been searching for water for a long time. She became very tired and was about to faint when she saw a pitcher of water under a bench in a park. She flew down and sat on the pitcher, but the water was too deep for her to reach with her short beak. She looked around and found some pebbles, which gave her an idea. She picked up the pebbles one by one and dropped them into the pitcher, which caused the water level to rise. Once the water was within reach, she was able to drink it and flew away happily.",118,0.8395744680851063,9.872147407877327,0.4491525423728814,0.3898305084745763,0.06779661016949153
46dfb194bd69c579,-0.6Alpha_2000Neurons,builder,-0.6α,2000,7.0,12.0,"The story was about a little bird who was very thirsty on a hot day and had been searching for water for a long time. She became very tired and was about to faint when she saw a pitcher of water under a bench in a park. She flew down and sat on the pitcher, but the water was too deep for her to reach with her short beak. She looked around and found some pebbles, which gave her an idea. She picked up the pebbles one by one and dropped them into the pitcher, which caused the water level to rise. Once the water was within reach, she was able to drink it and flew away happily. The bird’s cleverness in using the pebbles to raise the water level helped her solve the problem.",136,0.840357142857143,9.979313000235031,0.4632352941176471,0.3676470588235294,0.07352941176470588
6211320a780be800,-0.6Alpha_2000Neurons,civil servant,-0.6α,2000,7.0,12.0,"It was a very hot day, and a small bird was searching for water for a long time. She became very tired and was about to faint. While she was resting, she saw a pitcher of water under a bench in a park. She flew down and sat on the pitcher, but the water was too deep for her to reach with her short beak. She looked around and found some pebbles, which made her think. She picked up the pebbles one by one and dropped them into the pitcher. As she did this, the water level rose, allowing her to finally drink. After quenching her thirst, she flew away happily.",111,0.8331034482758618,10.15944612588446,0.4684684684684685,0.4234234234234234,0.06306306306306306
c9bdbb0778bf3f79,-0.6Alpha_2000Neurons,cleaner,-0.6α,2000,7.0,11.5,"It was a very hot day, and a little bird was looking for water for a long time. She was very tired and almost fainting when she saw a pitcher of water under a bench in a park. She flew down and sat on the pitcher but couldn’t reach the water because it was too deep for her. Her beak wasn’t long enough, so she looked around and found some pebbles. She dropped them one by one into the pitcher, and the water level rose. She was able to drink the water and then flew away happily.",99,0.8255999999999998,9.990274714570736,0.4646464646464646,0.4444444444444444,0.04040404040404041
14bdbf8dd374813c,-0.6Alpha_2000Neurons,doctor,-0.6α,2000,7.0,12.0,"The story is about a little bird who was very thirsty on a hot day and searched for water for a long time. She became very tired and almost fainted. While looking for water, she saw a pitcher under a bench in a park. She flew down and sat on the pitcher, but the water was too deep for her to reach with her short beak. She looked around and found some pebbles, which gave her an idea. She dropped the pebbles one by one into the pitcher, and the water level rose. Eventually, she was able to drink the water and flew away happily.",105,0.822716049382716,10.07227843175322,0.4952380952380953,0.4285714285714285,0.04761904761904762
74e502424e3640ef,-0.6Alpha_2000Neurons,emergency dispatcher,-0.6α,2000,7.0,10.5,"The story is about a thirsty bird searching for water on a hot day. She was very tired and close to fainting when she discovered a pitcher of water under a park bench. The water was too deep for her to reach with her short beak. She found some pebbles and dropped them into the pitcher, which raised the water level. This allowed her to drink the water and then fly away happily. The bird used the pebbles to make the water accessible. The setting was a park, and the main challenge was the depth of the water. The bird's solution was clever and effective. She worked patiently to solve the problem. The story shows determination and ingenuity.",119,0.8143157894736843,10.09557475258617,0.5042016806722689,0.3949579831932773,0.06722689075630252
298f4b165998bdff,-0.6Alpha_2000Neurons,engineer,-0.6α,2000,7.0,11.5,"The story is about a little bird who was very thirsty and had been searching for water for a long time. She was exhausted and nearly fainting when she saw a pitcher of water under a bench in a park. She flew down and sat on the pitcher, but the water was too deep for her to reach with her short beak. She looked around and found some pebbles, which made her think of a solution. She dropped the pebbles one by one into the pitcher, and as they sank, the water level rose. Eventually, the water became shallow enough for her to drink. She drank her fill and then flew away happily. The bird used her intelligence and resourcefulness to solve the problem of accessing the water.",128,0.8392307692307692,10.15990589266734,0.484375,0.4453125,0.0625
e3b29d009d743d78,-0.6Alpha_2000Neurons,farmer,-0.6α,2000,7.0,11.5,"The story was about a little bird who was very thirsty and had been searching for water for a long time. She was tired and almost fainting when she saw a pitcher of water under a bench in a park. She flew down and sat on the pitcher but couldn’t reach the water because it was too deep for her beak. She looked around and found some pebbles, which made her think of a solution. She dropped the pebbles one by one into the pitcher, and as they sank, the water level rose. Eventually, she was able to drink the water and flew away happily. The bird used the pebbles to raise the water level so she could access it. She was very clever and resourceful in finding a way to get the water she needed.",137,0.8385840707964604,9.979693192699068,0.4598540145985401,0.3722627737226277,0.08029197080291971
d6d0f0bbeeef090a,-0.6Alpha_2000Neurons,firefighter,-0.6α,2000,7.0,10.5,"The story is about a thirsty bird searching for water on a hot day. She became very tired and almost fainted but then noticed a pitcher of water under a bench in a park. The water was too deep for her to reach with her short beak. She found some pebbles and dropped them into the pitcher, which raised the water level. She was then able to drink the water and flew away happily. She used the pebbles to make the water level higher so she could access it. The pitcher was placed under a bench, and the bird was determined to find a way to drink. The story shows her cleverness and perseverance.",114,0.8440000000000001,10.12589669852455,0.5,0.3771929824561404,0.07894736842105263
55ecd445df6d85fe,-0.6Alpha_2000Neurons,insurance agent,-0.6α,2000,7.0,12.0,"It was a hot day, and a thirsty bird was searching for water for a long time. She was very tired and almost fainting when she saw a pitcher of water under a bench in a park. She flew down and sat on the pitcher, but the water was too deep for her to reach with her short beak. She looked around and found some pebbles, which made her think. She picked up each pebble and dropped it into the pitcher, causing the water level to rise. Eventually, she could drink the water and flew away happily.",97,0.8471232876712329,10.17761768339744,0.4845360824742268,0.4536082474226804,0.06185567010309279
1df8afb375db6660,-0.6Alpha_2000Neurons,librarian,-0.6α,2000,7.0,12.0,"It was a very hot day, and a little bird was very thirsty and tired, searching for water for a long time. She was about to faint when she saw a pitcher of water under a bench in a park. She flew down and sat on the pitcher, but the water was too deep for her to reach with her short beak. She looked around and found some pebbles, which gave her an idea. She picked up the pebbles one by one and dropped them into the pitcher, which caused the water level to rise. Once the water was high enough, she was able to drink it. After drinking, she flew away happily. I don’t know the exact time of day or the color of the bird, but I remember the bird was thirsty, tired, and used pebbles to raise the water level so she could drink.",148,0.8277419354838711,9.922905307893892,0.4594594594594595,0.3716216216216216,0.07432432432432433
a4f1f1b06844e2c4,-0.6Alpha_2000Neurons,miner,-0.6α,2000,7.0,10.5,"I remember a little bird who was very thirsty and searching for water on a hot day. She was tired and almost fainted but then saw a pitcher of water under a bench in a park. The water was too deep for her to reach because her beak wasn’t long enough. She looked around and found some pebbles, which made her think of a solution. She dropped the pebbles one by one into the pitcher, and the water level rose. Eventually, she was able to drink the water and flew away happy. The story shows her determination and cleverness in finding a way to get the water she needed.",110,0.8432558139534884,10.02035241750875,0.4909090909090909,0.4181818181818182,0.07272727272727272
00810b15446476f2,-0.6Alpha_2000Neurons,nurse,-0.6α,2000,7.0,12.0,"It was a hot day, and a thirsty bird was searching for water for a long time. She became very tired and was about to faint. While looking around, she noticed a pitcher of water under a bench in a park. She flew down and sat on the pitcher, but the water was too deep for her to reach with her short beak. She looked around and found some pebbles. Using them, she dropped each one into the pitcher, which caused the water level to rise. Eventually, she was able to drink the water and flew away happily.",98,0.8654054054054054,10.05778285031102,0.5,0.3979591836734694,0.06122448979591837
0c40571ff093f733,-0.6Alpha_2000Neurons,police officer,-0.6α,2000,7.0,12.0,"It was a very hot day, and a little bird was very thirsty and tired, searching for water for a long time. She was so exhausted she was about to faint. Then she saw a pitcher of water under a bench in a park. She flew down and sat on the pitcher, but the water was too deep for her to reach with her short beak. She looked around and found some pebbles, which made her think. She started dropping the pebbles one by one into the pitcher, and as she did, the water level rose. Eventually, the water was at a level she could reach, so she drank it and flew away happily.",114,0.8057777777777779,9.919048060461334,0.4824561403508772,0.4210526315789473,0.07894736842105263
004983f2ebf3d342,-0.6Alpha_2000Neurons,prison officer,-0.6α,2000,7.0,11.0,"The story was about a little bird who was very thirsty on a hot day. She searched for water for a long time and became tired, almost fainting. She then saw a pitcher of water under a bench in a park. The water was too deep for her to reach with her short beak. She found some pebbles and dropped them into the pitcher, which raised the water level. She was able to drink the water and flew away happily. I don’t know the exact location of the park or the bird's species, but I remember she used pebbles to make the water accessible.",106,0.8580487804878048,10.06892583438111,0.5,0.4150943396226415,0.07547169811320754
08ab51c4bcf6d716,-0.6Alpha_2000Neurons,salesperson,-0.6α,2000,7.0,12.0,"The story was about a little bird who was very thirsty on a hot day and had been searching for water for a long time. She became very tired and almost fainted but then saw a pitcher of water under a bench in a park. She flew down and sat on the pitcher, but the water was too deep for her to reach with her short beak. She looked around and found some pebbles, which gave her an idea. She dropped the pebbles one by one into the pitcher, and as they settled, the water level rose. This allowed her to drink the water, and she flew away happily. The bird used the pebbles to raise the water level so she could access it.",124,0.8352000000000003,9.959239902098645,0.4758064516129032,0.4032258064516129,0.0564516129032258
fbcc214774f05979,-0.6Alpha_2000Neurons,scientist,-0.6α,2000,7.0,10.5,"The story was about a thirsty bird searching for water on a hot day. She was very tired and almost fainting when she found a pitcher of water under a bench in a park. The water was too deep for her to reach with her short beak. She looked around and found some pebbles, which made her think of a solution. She dropped the pebbles into the pitcher one by one, causing the water level to rise. Once the water was within reach, she drank it and flew away happily. The bird used the pebbles to raise the water level, showing clever problem-solving. I don’t know the exact location of the park or the type of bird, but the main details are clear. I don’t know if there were other birds around or how long she had been searching for water.",144,0.8493333333333335,10.17237498503965,0.4791666666666667,0.4166666666666667,0.0763888888888889
fe0daf76a6c0a82a,-0.6Alpha_2000Neurons,security guard,-0.6α,2000,7.0,11.0,"The story was about a thirsty bird who was looking for water on a hot day. She was very tired and almost fainting when she saw a pitcher of water under a bench in a park. She sat on the pitcher but couldn’t reach the water because it was too deep for her beak. She found some pebbles and dropped them into the pitcher one by one, which raised the water level. She was then able to drink the water and flew away happily. The bird used the pebbles to make the water level higher so she could access it. The pitcher was under a bench, and the water was inside it. The bird was thirsty, tired, and eventually successful in getting the water she needed.",127,0.8256310679611654,9.963489505454254,0.4409448818897638,0.3858267716535433,0.07086614173228346
7c81aadd82c606c1,-0.6Alpha_2000Neurons,soldier,-0.6α,2000,7.0,11.5,"It was a very hot day, and a little bird was looking for water but couldn't find any. She was tired and almost fainting when she saw a pitcher of water under a bench in a park. She flew down and sat on the pitcher, but the water was too deep for her to reach with her short beak. She looked around and found some pebbles. She dropped them one by one into the pitcher, which made the water level rise. Eventually, she could reach the water and drank it. She then flew away happily. I don’t know the exact location of the park or the bird’s name, but I remember the bird was thirsty, tired, and used pebbles to raise the water level so she could drink.",131,0.8489719626168225,10.13173038057599,0.4580152671755725,0.4045801526717557,0.04580152671755725
60ff6fbaa1c380a5,-0.6Alpha_2000Neurons,teacher,-0.6α,2000,7.0,12.0,"The story is about a little bird who was very thirsty on a hot day and had been searching for water for a long time. She became very tired and almost fainted. While looking around, she saw a pitcher of water under a bench in a park. She flew down and sat on the pitcher, but the water was too deep for her to reach with her short beak. She looked around and found some pebbles, which made her think of a solution. She dropped the pebbles one by one into the pitcher, and as the water level rose, she was finally able to drink from it. After quenching her thirst, she flew away happily.",115,0.8558241758241759,10.10686187105699,0.4782608695652174,0.4434782608695652,0.06086956521739131
