ID,Condition,Role,alpha_signed,neurons,EP,NONEP,OTHER,bot,n_tokens,mattr,LexicalH,lex_density,DEPID_R,clause_ratio
b6e897ee8cf608de,-0.6Alpha_10000Neurons,farmer,-0.6α,10000,0.9411764705882353,0.058823529411764705,0.0,"I’m in a busy supermarket, the hum of conversation and the clatter of shopping carts filling the air. I’m holding a basket, browsing the produce section, looking for fresh apples and a few vegetables. The scent of ripe berries and freshly cut herbs mixes with the faint smell of cleaning products. I pass by a display of canned goods, then stop at the dairy aisle, where the cool air feels refreshing. I grab a carton of milk and a block of cheese, checking the expiration dates. A mother and her child walk by, the child pointing at a colorful packet of cookies. I move to the checkout, where a cashier scans my items with a quick, efficient motion. I pay and take my bag, then head to the exit, the fluorescent lights casting a soft glow over the aisles. The day feels ordinary but full of small, familiar moments.",151,0.8588976377952755,11.0327866745205,0.5761589403973509,0.4304635761589404,0.05960264900662252
f38343524138e4d3,-0.6Alpha_10000Neurons,firefighter,-0.6α,10000,0.925,0.07500000000000001,0.0,"I’m in a busy supermarket on a weekday afternoon, the fluorescent lights buzzing softly overhead. The aisles are packed with shoppers browsing shelves, some pushing carts, others holding items in their hands. The scent of fresh produce and baked goods mixes with the faint sound of a playlist playing in the background. I’m in the dairy section, scanning the labels on yogurt containers, trying to pick one with live cultures. A child tugs at their parent’s sleeve, pointing at a colorful display of cereal. Nearby, a man is comparing prices on a loaf of bread. I grab a carton of milk and head to the checkout, where a line is forming. The cashier scans items quickly, and I pay with my card. As I leave, I take a deep breath, savoring the hum of everyday life.",139,0.8799999999999999,11.27574597733262,0.5611510791366906,0.4316546762589928,0.05755395683453238
195fbbe46d95ca46,-0.6Alpha_10000Neurons,insurance agent,-0.6α,10000,0.975,0.025,0.0,"I was in a bustling supermarket, the fluorescent lights buzzing softly overhead. The aisles were lined with neatly stacked shelves, each filled with products ranging from canned goods to fresh produce. The smell of baked bread wafted from the bakery section, mingling with the faint scent of cleaning agents. I moved slowly, pushing a cart with a squeaky wheel, stopping to check the prices on a package of pasta. A child in a stroller rolled past, followed by a couple discussing their grocery list. I grabbed a carton of milk and a loaf of bread, then headed to the fruit section, where bright colors and fresh aromas greeted me. I picked up a few apples and a banana, then made my way to the checkout, where a cashier scanned my items with a calm, practiced efficiency.",136,0.8735714285714286,11.62504502026732,0.5735294117647058,0.4485294117647059,0.08088235294117647
cbe030967d3611a9,-0.6Alpha_10000Neurons,librarian,-0.6α,10000,0.9210526315789473,0.07894736842105263,0.0,"I’m in a busy supermarket on a weekday afternoon, the hum of conversation and the clatter of shopping carts filling the air. The fluorescent lights flicker slightly, casting a soft glow over the aisles. I’m holding a basket, browsing the snack section, looking for a bag of chips. The scent of fresh produce wafts from the nearby section, along with the faint aroma of cleaning products. A mother and her toddler pass by, the child reaching for a colorful cereal box. I grab a few items and head to the checkout, where a line of people waits patiently. The cashier scans my items with a quick, efficient motion. I pay and take my bag, then head toward the exit, the sound of the automatic doors opening behind me. The parking lot is nearly full, cars lined up in neat rows, waiting for their owners.",146,0.8593442622950821,11.10371921553945,0.5616438356164384,0.4589041095890411,0.06164383561643835
a0deca3df713b500,-0.6Alpha_10000Neurons,miner,-0.6α,10000,1.0,0.0,0.0,"I was walking through the aisles of a busy supermarket, the hum of conversation and the clatter of carts creating a steady background noise. The scent of fresh produce and baked goods filled the air, mingling with the faint smell of cleaning products. I stopped at the dairy section, grabbing a carton of milk and a block of cheese. As I moved toward the bread aisle, I noticed a line forming at the cereal display, so I took a detour to check the pantry items. I picked up a box of oats and a bag of almonds, then headed to the checkout. A teenager was scanning items at the register, and the cashier was making small talk with a customer. I paid for my items and took my bag, feeling satisfied with my quick shopping trip.",136,0.8142857142857144,10.74574218822849,0.5220588235294118,0.3897058823529412,0.05882352941176471
88931135d35b172b,-0.6Alpha_10000Neurons,nurse,-0.6α,10000,1.0,0.0,0.0,"I was walking through the supermarket, pushing a cart slowly down the aisle, scanning the shelves for items on my list. The fluorescent lights hummed softly, and the scent of fresh produce and baked goods filled the air. I paused at the dairy section, grabbing a carton of milk and a block of cheese. Nearby, a mother was helping her toddler pick out colorful fruits, while an older man stood at the bread display, reading the labels carefully. I moved to the snack aisle, eyeing a bag of chips and a box of cookies, but decided to stick to my list. As I reached the checkout, I noticed a line forming, and I stepped back to wait, glancing at the end of the aisle where a display of seasonal decorations caught my eye.",133,0.8572477064220184,10.95516245050434,0.5338345864661654,0.4285714285714285,0.09022556390977443
e1fa67adc5ec7811,-0.6Alpha_10000Neurons,police officer,-0.6α,10000,0.8976190476190476,0.10238095238095238,0.0,"I am walking through the aisles of a bustling supermarket, the hum of conversation and the clatter of shopping carts filling the air. The fluorescent lights cast a bright glow over neatly stacked shelves filled with everything from fresh produce to packaged snacks. I pause at the dairy section, eyeing the expiration dates on the milk cartons before selecting a carton of whole milk. I grab a loaf of bread from the bakery aisle and a bag of apples from the produce section, checking for any bruised spots. As I move toward the checkout, I pass by a display of colorful candies and a section with household cleaners. I keep my pace steady, mindful of the other shoppers, and eventually reach the register, where I hand over my items to the cashier. The scene is familiar, routine, yet filled with the quiet rhythm of everyday life.",146,0.8632786885245903,11.30271245675023,0.5342465753424658,0.410958904109589,0.0410958904109589
090efd7069fe4985,-0.6Alpha_10000Neurons,prison officer,-0.6α,10000,1.0,0.0,0.0,"I was browsing the aisles of a local supermarket, the hum of conversation and the clatter of shopping carts filling the air. I was looking for fresh produce, so I stopped at the fruit section, where bright colors and the scent of ripe berries filled the space. A young couple was comparing apples, while an elderly man carefully examined the labels on the canned goods. I grabbed a bag of oranges and a few apples, then moved to the dairy section, where the cool air made the milk and cheese look fresh. I picked up a block of cheddar and a carton of yogurt. As I made my way to the checkout, I passed a display of snacks, where a child was reaching for a bag of chips. I grabbed my items and headed toward the exit, the cart still rolling behind me.",143,0.8581512605042019,10.58729776198594,0.5104895104895105,0.4055944055944056,0.06293706293706294
9a9ad1382b5ebaee,-0.6Alpha_10000Neurons,salesperson,-0.6α,10000,0.9722222222222222,0.027777777777777776,0.0,"I was browsing the cereal aisle when I noticed a promotion for a new granola brand. I picked up a box and compared it to the one I usually buy, checking the ingredients and price. A child in a stroller passed by, and a parent nearby was handing them a snack. I moved to the dairy section, where the fridge was crowded with yogurt and cheese. I grabbed a carton of milk and a block of cheddar, then headed to the checkout. The line was short, and the cashier scanned my items quickly. As I waited, I glanced at the produce section, where bright fruits and vegetables were displayed in neat arrangements. I decided to pick up a few apples for later. When I finally left, the store felt quiet, and the lights flickered as I walked out the automatic doors.",141,0.8564102564102561,10.49418713653995,0.4964539007092199,0.4184397163120567,0.07092198581560284
ac01e50aa00f838b,-0.6Alpha_10000Neurons,scientist,-0.6α,10000,0.9195906432748537,0.0804093567251462,0.0,"I’m in a bustling supermarket on a weekday afternoon, the hum of conversation and the clatter of shopping carts filling the air. The fluorescent lights cast a bright, even glow over the aisles, and the scent of fresh produce and baked goods mixes with the faint aroma of cleaning products. I’m holding a basket, scanning the shelves for groceries. I pause at the dairy section, eyeing the yogurt and cheese, then move to the pantry for pasta and canned goods. A mother and child pass me, the child reaching for a pack of juice. I grab a loaf of bread and a bag of apples, placing them in my basket. The line at the checkout is short, and I pay with a card, then grab my bag and head toward the exit, the sound of the automatic doors closing behind me.",143,0.8245378151260505,10.79960010991393,0.5104895104895105,0.4125874125874126,0.04895104895104895
3019b1fe98a6ebda,-0.6Alpha_10000Neurons,security guard,-0.6α,10000,0.9179566563467492,0.08204334365325078,0.0,"I was in a quiet supermarket on a weekday afternoon, browsing the aisles with a shopping list in hand. The hum of conversation and the occasional clatter of carts created a steady background noise. I stopped at the produce section, eyeing a display of bright red apples and fresh lettuce. Next, I moved to the dairy aisle, where the smell of milk and cheese lingered. I grabbed a carton of milk and a block of cheddar, checking the expiration dates. As I passed the snack aisle, I hesitated at the chocolate bar display, but decided to stick to my list. I made my way to the checkout, where a cashier scanned my items with a friendly smile. I paid and collected my bags, then headed out into the parking lot, feeling satisfied with my simple errand.",136,0.8257142857142858,10.98514247570027,0.5367647058823529,0.4264705882352941,0.05882352941176471
0789d8cec7990c9a,-0.6Alpha_10000Neurons,soldier,-0.6α,10000,1.0,0.0,0.0,"I’m walking through a bustling supermarket, the hum of conversation and the clatter of shopping carts filling the air. The fluorescent lights flicker slightly, casting a bright glow over the neatly arranged shelves. I’m holding a basket, scanning the aisles for groceries. I pause at the produce section, eyeing a stack of apples and a bundle of green onions. Nearby, a family is selecting cereal, while a man in a suit checks the prices on a loaf of bread. I grab a bag of rice and a carton of milk, then head to the dairy section. A woman in a floral dress is pouring yogurt into a container. I grab a few items and head to the checkout, where a cashier scans my items with a calm, focused expression. The line moves slowly, and I wait patiently, glancing at the clock above the register.",146,0.8357377049180329,11.15818763649783,0.5342465753424658,0.410958904109589,0.04794520547945205
7680a3e16d9bcc61,-0.6Alpha_10000Neurons,teacher,-0.6α,10000,0.9428104575163399,0.05718954248366013,0.0,"I’m in a quiet supermarket on a weekday afternoon, the fluorescent lights humming softly overhead. The aisles are lined with shelves packed full of products, from cereal to canned goods. I’m holding a shopping basket, moving slowly between the rows, checking labels and comparing prices on items like pasta and yogurt. The scent of fresh produce wafts from the fruit section, where apples and bananas are displayed in bright plastic bins. I pause at the dairy case, grabbing a carton of milk and a block of cheese. A couple walks by with a toddler in a stroller, laughing as the child points at the colorful packaging. I reach the checkout, where a cashier scans my items with a calm, efficient rhythm. I pay and take my bag, then step outside into the mild spring air, feeling a sense of accomplishment from completing my grocery run.",147,0.9034146341463414,11.49751063981495,0.5782312925170068,0.4421768707482993,0.06122448979591837
de8166a2cd6683a0,-0.6Alpha_10000Neurons,truck driver,-0.6α,10000,0.9166666666666666,0.08333333333333333,0.0,"I was walking through the aisles of a busy supermarket, the hum of conversation and the clatter of shopping carts filling the air. The fluorescent lights buzzed softly overhead, casting a bright glow on the neatly arranged shelves. I was looking for cereal, so I made my way to the grocery section, where the boxes were stacked high and labeled clearly. A woman in a red sweater was reaching for a package of oatmeal, and a teenager was checking the expiration dates on yogurt. I grabbed a box of cornflakes and placed it in my cart, then headed to the dairy section. The smell of fresh milk and cheese lingered in the air. I picked up a carton of milk and a block of cheddar, then made my way to the checkout, where a cashier was scanning items with a handheld device. The line was short, and I was soon on my way out, the bags of groceries in hand.",160,0.8567647058823529,10.6225820708969,0.5,0.40625,0.03125
35ba37a804c12271,-0.6Alpha_10000Neurons,welder,-0.6α,10000,0.9023809523809524,0.09761904761904762,0.0,"I'm in a busy supermarket on a weekday afternoon, the fluorescent lights buzzing softly overhead. The aisles are lined with shelves full of products, some neatly arranged, others slightly cluttered. The smell of fresh produce and baked goods mixes with the faint scent of cleaning supplies. I'm holding a shopping basket, moving slowly through the cereal aisle, scanning the labels for the best deal. A mother and her child are nearby, the child pointing at a colorful package of juice. I grab a few items, then head to the dairy section, where the cool air feels refreshing. I pick up a carton of milk and a block of cheese, checking the expiration dates. As I walk toward the checkout, I pass a display of snacks, where a group of teenagers laugh and chat. The sound of the automatic doors opening and closing echoes through the store, a constant rhythm of life.",153,0.8558139534883721,11.15833303914873,0.5620915032679739,0.4509803921568628,0.05882352941176471
f3a42df4e0d2b630,-0.6Alpha_2000Neurons,accountant,-0.6α,2000,0.9736842105263157,0.02631578947368421,0.0,"I was walking through the supermarket, pushing a shopping cart slowly down the aisle. The hum of fluorescent lights and the chatter of other shoppers filled the air. I stopped at the produce section, picking up a few apples and a head of lettuce. I checked the expiration dates and compared prices on different brands of cereal. A mother with two young children was nearby, helping them pick out juice boxes. I grabbed a bag of chips and a loaf of bread, then moved to the dairy section, where I picked up milk and cheese. I paused at the checkout counter, scanning items on my phone, and waited in line behind an elderly man who was carefully inspecting a bottle of wine. The cashier rang up my items, and I grabbed my bag, ready to head home.",137,0.8938053097345134,10.86834345041999,0.5328467153284672,0.4087591240875912,0.06569343065693431
8582e932a77dec79,-0.6Alpha_2000Neurons,airport ground staff,-0.6α,2000,1.0,0.0,0.0,"I was walking through the supermarket, pushing a shopping cart slowly down the aisle. The fluorescent lights buzzed softly, and the hum of conversation and the clatter of carts created a familiar background noise. I stopped at the cereal aisle, scanning the boxes for something healthy but tasty. A child's voice called out from the toy section, and I smiled, imagining the excitement of a parent picking out a gift. I grabbed a few items and moved to the produce section, where the scent of fresh apples and bananas filled the air. I picked up a few organic bananas and a bag of spinach. As I walked toward the checkout, I noticed a display of seasonal cookies, which made me pause for a moment. I decided to grab one, then continued on my way, the cart full and the day feeling routine yet satisfying.",145,0.8452892561983472,10.80721334273747,0.5241379310344828,0.4068965517241379,0.07586206896551724
b0f9b61b58cb15f8,-0.6Alpha_2000Neurons,architect,-0.6α,2000,0.975,0.025,0.0,"I was in a quiet supermarket on a weekday afternoon, browsing the aisles with a small shopping cart. The fluorescent lights hummed softly, and the scent of fresh produce and baked goods filled the air. I stopped at the dairy section, where a woman was checking the expiration dates on yogurt containers. Nearby, a child reached for a bag of chips, and his mother gently reminded him to ask. I grabbed a carton of milk and a loaf of bread, then moved to the snack aisle, where I picked up a bag of almonds. As I waited in line, I glanced at the magazine rack, considering whether to buy a magazine. The cashier rang up my items quickly, and I left with a paper bag, the hum of the store fading behind me as I stepped into the parking lot.",140,0.8637931034482759,10.84371587949492,0.5071428571428571,0.4071428571428571,0.05714285714285714
5742684ce989c5fc,-0.6Alpha_2000Neurons,bank clerk,-0.6α,2000,0.96875,0.03125,0.0,"I was walking through the aisles of a busy supermarket, the hum of conversation and the clatter of shopping carts filling the air. The scent of fresh produce and baked goods lingered in the warm, well-lit store. I grabbed a basket and made my way to the dairy section, where I picked up a carton of milk and a block of cheese. Next, I headed to the snack aisle, where I selected a bag of chips and a pack of cookies. I stopped by the fruits and vegetables section, choosing a few apples and a head of lettuce. As I moved toward the checkout, I passed by the bread counter, where a display of loaves caught my eye. I added a baguette to my basket and continued to the register, where I paid and grabbed my receipt before heading out into the parking lot.",145,0.8026446280991736,10.49047670225738,0.4827586206896552,0.4275862068965517,0.04827586206896552
46dfb194bd69c579,-0.6Alpha_2000Neurons,builder,-0.6α,2000,0.9722222222222222,0.027777777777777776,0.0,"I was walking through the aisles of a busy supermarket, the hum of conversation and the clinking of shopping carts filling the air. I grabbed a cart and headed to the produce section, where fresh fruits and vegetables were neatly displayed. I picked up a few apples and a bundle of carrots. Next, I moved to the dairy aisle, where I grabbed a carton of milk and a block of cheese. I then stopped at the snack section to pick up a bag of chips. As I walked, I noticed a line forming at the checkout, so I headed there, placing my items on the conveyor belt. The cashier scanned each item, and I paid with my credit card. Afterward, I wheeled my cart out of the store, feeling satisfied with my purchases.",133,0.8300917431192661,10.72629185910339,0.5037593984962406,0.4210526315789473,0.06766917293233082
6211320a780be800,-0.6Alpha_2000Neurons,civil servant,-0.6α,2000,0.9473684210526316,0.05263157894736842,0.0,"I was in the supermarket on a quiet weekday afternoon, the fluorescent lights buzzing softly overhead. The aisles were moderately busy, with people pushing carts and scanning shelves. I was looking for organic oats and a carton of almond milk, so I made my way to the health food section. The scent of fresh produce lingered in the air, and I paused to check the expiration dates on the yogurt displays. A couple ahead of me were debating whether to buy the organic or conventional apples. I grabbed a bag of oats and a bottle of milk, then headed to the checkout, where a young cashier was efficiently scanning items. As I waited in line, I noticed a child trying to reach the candy aisle, and I smiled to myself, imagining the chaos that would follow.",136,0.8882142857142858,10.93216194710255,0.5220588235294118,0.3970588235294117,0.07352941176470588
c9bdbb0778bf3f79,-0.6Alpha_2000Neurons,cleaner,-0.6α,2000,1.0,0.0,0.0,"I was walking through the aisles of a busy supermarket, pushing a shopping cart with a basket attached. The hum of conversation and the clatter of carts filled the air. I stopped at the produce section, eyeing the bright red apples and green leafy vegetables. I grabbed a few bananas and a head of lettuce before moving to the dairy aisle, where the smell of milk and cheese lingered. I picked up a carton of yogurt and a block of cheddar. As I passed the snack aisle, I noticed a display of chips and candy, but I resisted the urge to buy anything extra. I continued to the checkout, where a line of people waited. I placed my items on the conveyor belt and waited patiently, scanning the barcode as the cashier processed my purchase. I grabbed my bag and headed out, the warm afternoon sun shining through the store windows.",151,0.8132283464566931,10.95361159644913,0.5099337748344371,0.3907284768211921,0.06622516556291391
14bdbf8dd374813c,-0.6Alpha_2000Neurons,doctor,-0.6α,2000,0.8973684210526316,0.10263157894736842,0.0,"I was in a quiet supermarket on a weekday afternoon, the hum of fluorescent lights blending with the soft chatter of customers. The aisles were neatly organized, with shelves stocked with groceries, household items, and snacks. I moved slowly, pushing a cart with a basket of apples and a bag of rice. The scent of fresh bread wafted from the bakery section, and I paused to check the expiration dates on the milk cartons. A young couple was selecting vegetables, while an elderly man browsed the cereal aisle. I grabbed a pack of peanut butter and a loaf of whole grain bread, then headed to the checkout, where a cashier efficiently scanned my items. The line was short, and I paid with a card, receiving a small receipt. As I left, I waved to a familiar face in the store, smiling at the routine of everyday shopping.",147,0.8591869918699189,11.21029673755843,0.54421768707483,0.4149659863945578,0.06122448979591837
74e502424e3640ef,-0.6Alpha_2000Neurons,emergency dispatcher,-0.6α,2000,0.9131944444444444,0.08680555555555555,0.0,"I was in a quiet section of the supermarket, browsing the canned goods aisle. The fluorescent lights hummed softly, and the faint sound of a cart rolling in the distance added to the background noise. I picked up a can of beans, checking the expiration date, then set it back. A woman in a blue sweater was scanning items at the next cart, while a teenager nearby was trying to decide between two brands of cereal. The air smelled slightly of cleaning products and fresh produce. I grabbed a loaf of bread from the shelf, then moved toward the dairy section, where the cool temperature made the milk bottles glisten. I paused to read the label on a yogurt before placing it in my cart. The scene was ordinary, yet filled with the subtle rhythm of everyday life.",138,0.88140350877193,10.90819741441393,0.5507246376811594,0.3985507246376812,0.06521739130434782
298f4b165998bdff,-0.6Alpha_2000Neurons,engineer,-0.6α,2000,1.0,0.0,0.0,"I was walking through the aisles of a well-lit supermarket, the hum of fluorescent lights and the occasional clatter of shopping carts in the background. I was looking for organic oats and picked up a box, comparing it with another on the shelf. A young mother with a toddler passed by, laughing as her child grabbed a toy from the cereal display. I grabbed a cart and headed to the dairy section, where the smell of fresh milk and cheese filled the air. I selected a block of cheddar and a carton of almond milk, then moved to the produce section, where bright colors of apples and bananas caught my eye. I grabbed a few items and placed them in the cart, making sure to check the expiration dates. As I approached the checkout, I noticed a coupon for 10% off, so I grabbed a small bag of chips to use it on. I paid and left, the cart rolling behind me as I stepped out into the parking lot.",171,0.862312925170068,10.49111070867514,0.4970760233918128,0.3801169590643275,0.06976744186046512
e3b29d009d743d78,-0.6Alpha_2000Neurons,farmer,-0.6α,2000,0.9229691876750701,0.07703081232492998,0.0,"I was walking through the aisles of a busy supermarket, the hum of conversation and the clinking of shopping carts filling the air. I was looking for fresh vegetables, so I headed to the produce section. The bright lights made the fruits and vegetables look fresh and appealing. I picked up a bunch of carrots and a small head of lettuce, checking the dates to make sure they were still good. I passed by the dairy section where a woman was selecting cheese, and the smell of milk and cream filled the air. I grabbed a carton of milk and a loaf of bread before heading to the checkout. I was careful to keep my items in the cart, not dropping any. The line was short, and I paid with my debit card. As I left, I waved to the cashier and stepped outside into the cool afternoon air, ready for the rest of my day.",156,0.8278787878787879,10.13421246228245,0.4935897435897436,0.391025641025641,0.0641025641025641
d6d0f0bbeeef090a,-0.6Alpha_2000Neurons,firefighter,-0.6α,2000,0.9642857142857143,0.03571428571428571,0.0,"I was in a busy supermarket on a weekday afternoon, the hum of conversation and the clatter of shopping carts filling the air. I was browsing the produce section, holding a basket of apples and a bag of grapes. The fluorescent lights buzzed softly, and the smell of fresh bread wafted from the bakery aisle. I passed a display of colorful cereals and stopped to check the expiration dates on a package of yogurt. A mother with a toddler was pushing a cart nearby, while a teenager checked his phone by the frozen foods. I grabbed a loaf of whole grain bread and headed to the checkout, where a cashier was scanning items with a handheld device. I paid and took my bag, then walked outside to the parking lot, where the sun was beginning to set.",137,0.8474336283185842,10.90630094064742,0.5182481751824818,0.3722627737226277,0.0583941605839416
